customer_id,tenure,internet_service,contract_type,payment_method,paperless_billing,senior_citizen,partner,dependents,online_security,tech_support,multiple_lines,monthly_charges,total_charges,churn
C100704,0,DSL,One year,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,59.27653109,-54.6197848,No
C100705,55,Fiber optic,Two year,Electronic check,Yes,0,Yes,Yes,No,No,Yes,93.55555356,4999.017297,No
C100706,5,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,88.06730011,457.380613,Yes
C100707,19,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,No,101.5645838,1831.806709,No
C100708,3,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,94.72208564,348.8850149,Yes
C100709,13,DSL,Two year,Mailed check,No,0,No,No,Yes,Yes,No,50.29246718,680.2096836,No
C100710,17,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,No,No,No,87.41193665,1465.141266,Yes
C100711,10,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,Yes,67.73344673,599.8507502,Yes
C100712,8,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,Yes,42.62743653,362.690459,No
C100713,6,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,No,90.25637052,547.4219132,Yes
C100714,5,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,Yes,33.28600531,238.4836656,No
C100715,31,DSL,One year,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,49.04395395,1663.501157,No
C100716,19,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,63.19553521,1387.151126,No
C100717,40,DSL,Month-to-month,Mailed check,Yes,0,No,No,Yes,Yes,No,65.53302324,2602.186124,No
C100718,2,DSL,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,48.06741223,27.37172661,No
C100719,14,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,Yes,71.34898875,1063.366616,Yes
C100720,33,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,No,73.29996581,2537.857047,No
C100721,2,DSL,Month-to-month,Electronic check,Yes,1,Yes,No,No,Yes,Yes,76.40563042,100.6117644,Yes
C100722,1,Fiber optic,Two year,Mailed check,No,1,Yes,No,Yes,No,Yes,86.57258654,-9.074682884,No
C100723,17,None,Month-to-month,Credit card (automatic),Yes,1,Yes,Yes,Yes,Yes,No,43.76094997,757.7964497,No
C100724,9,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,108.3439256,1030.466307,Yes
C100725,22,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,Yes,No,Yes,83.2124188,1729.477168,No
C100726,0,Fiber optic,One year,Bank transfer (automatic),No,0,No,Yes,No,No,No,71.57093969,-50.3762427,No
C100727,19,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,No,88.78186436,1703.803214,Yes
C100728,2,DSL,Two year,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,55.50380905,74.35851763,No
C100729,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,79.6211192,76.02510858,Yes
C100730,2,Fiber optic,Two year,Electronic check,Yes,0,No,Yes,No,Yes,No,68.09440265,148.5608432,Yes
C100731,20,None,Month-to-month,Electronic check,Yes,1,No,No,No,Yes,Yes,44.5029342,840.7639101,No
C100732,14,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,Yes,98.74082763,1269.381459,Yes
C100733,8,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,No,87.92297432,644.5383991,Yes
C100734,5,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,100.3653451,436.5801326,Yes
C100735,24,DSL,Month-to-month,Bank transfer (automatic),No,1,Yes,No,No,No,No,54.95448517,1421.424066,No
C100736,6,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,No,No,No,No,Yes,102.6093677,495.0925996,Yes
C100737,20,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,89.68872819,1768.067541,Yes
C100738,6,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,57.92859065,397.5717255,Yes
C100739,5,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,No,62.62785757,358.4415272,Yes
C100740,7,DSL,Two year,Electronic check,Yes,0,No,Yes,Yes,No,Yes,61.68408985,474.0811258,No
C100741,4,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,No,No,No,No,No,90.0891504,406.2932379,Yes
C100742,18,DSL,One year,Bank transfer (automatic),Yes,1,No,No,Yes,Yes,No,59.84672306,821.7809478,No
C100743,9,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,Yes,No,Yes,89.76971731,747.8943557,Yes
C100744,3,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,Yes,89.14438971,233.6970003,No
C100745,27,Fiber optic,Two year,Credit card (automatic),No,1,No,No,No,No,Yes,77.24938284,2204.006493,No
C100746,5,None,Month-to-month,Electronic check,No,1,No,No,Yes,No,Yes,36.36417329,310.4380029,Yes
C100747,8,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,Yes,Yes,39.20886812,387.4713325,No
C100748,28,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,No,90.20381213,2509.398339,Yes
C100749,11,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,No,54.94960434,607.4549936,Yes
C100750,1,None,Two year,Electronic check,Yes,0,No,Yes,Yes,No,Yes,83.03261318,271.175642,Yes
C100751,33,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,108.9329453,3537.301422,Yes
C100752,9,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,Yes,No,94.56570896,1058.728654,Yes
C100753,3,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,80.41451788,360.7729024,No
C100754,1,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,77.75040344,66.37493003,Yes
C100755,19,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,No,No,No,91.29159541,1727.897809,Yes
C100756,11,DSL,Month-to-month,Credit card (automatic),No,0,No,Yes,No,No,Yes,67.64813017,731.5776714,Yes
C100757,9,Fiber optic,Two year,Credit card (automatic),Yes,0,No,No,No,No,Yes,88.02575521,776.3767376,No
C100758,27,DSL,One year,Mailed check,No,1,No,Yes,Yes,Yes,Yes,64.63664426,1718.077717,No
C100759,18,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,Yes,101.452625,1754.984238,Yes
C100760,1,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,66.74189317,106.6145007,Yes
C100761,4,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,90.93131567,325.2262496,Yes
C100762,4,DSL,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,98.96286073,245.984398,Yes
C100763,15,DSL,One year,Electronic check,No,0,No,No,No,Yes,Yes,63.03797256,968.0006244,No
C100764,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,95.01028415,-35.16847491,No
C100765,10,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,101.1692616,899.5686089,Yes
C100766,17,Fiber optic,Two year,Mailed check,Yes,0,No,No,Yes,Yes,Yes,78.53596101,1416.483121,No
C100767,25,Fiber optic,One year,Electronic check,No,1,No,No,Yes,No,No,75.51653521,1983.850603,No
C100768,5,Fiber optic,One year,Electronic check,No,0,Yes,No,No,Yes,Yes,93.00993283,540.6232517,Yes
C100769,20,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,Yes,112.2271333,2259.841364,Yes
C100770,0,Fiber optic,Month-to-month,Electronic check,Yes,1,No,Yes,No,Yes,Yes,97.26187302,151.8464751,Yes
C100771,22,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,83.32925717,1706.166261,Yes
C100772,1,Fiber optic,One year,Mailed check,No,0,No,No,No,Yes,No,80.68510688,165.8182452,No
C100773,6,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,No,55.63722351,288.6542691,Yes
C100774,20,DSL,One year,Mailed check,Yes,0,No,No,No,Yes,Yes,62.15539031,1113.864985,No
C100775,1,DSL,Two year,Bank transfer (automatic),No,0,No,Yes,No,No,Yes,60.71418262,90.77557557,No
C100776,3,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,No,59.3149776,196.4761878,Yes
C100777,15,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,Yes,98.64135581,1468.714847,Yes
C100778,15,Fiber optic,One year,Credit card (automatic),No,1,Yes,Yes,No,Yes,Yes,87.28701575,1279.443426,No
C100779,12,DSL,Two year,Electronic check,Yes,0,Yes,No,No,No,Yes,52.11058998,698.4321711,No
C100780,13,None,Two year,Electronic check,Yes,0,Yes,Yes,No,Yes,No,12.75175628,226.196778,No
C100781,9,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,No,No,Yes,97.90508288,920.6146895,Yes
C100782,3,None,Month-to-month,Mailed check,Yes,0,Yes,No,Yes,No,Yes,32.97544184,47.9979325,Yes
C100783,4,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,Yes,No,Yes,93.04242221,404.6009252,Yes
C100784,2,DSL,One year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,83.48311193,147.3644803,Yes
C100785,28,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,No,Yes,77.70434111,2135.974832,Yes
C100786,10,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,52.85773197,612.8022445,Yes
C100787,7,DSL,One year,Credit card (automatic),Yes,0,Yes,Yes,No,Yes,Yes,61.03027788,273.5121997,No
C100788,5,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,Yes,No,98.75442128,616.1179866,Yes
C100789,35,DSL,Two year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,47.66415365,1566.582544,No
C100790,0,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,87.72107076,83.02535615,Yes
C100791,10,DSL,One year,Credit card (automatic),Yes,0,No,No,No,No,Yes,53.79347731,475.8320814,No
C100792,8,None,One year,Bank transfer (automatic),No,0,Yes,Yes,No,Yes,Yes,40.31073838,420.7729616,No
C100793,10,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,51.80088249,559.0539495,Yes
C100794,0,DSL,One year,Bank transfer (automatic),No,0,Yes,No,No,No,No,43.69087152,-9.573542691,Yes
C100795,23,DSL,One year,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,Yes,62.7514352,1505.460284,No
C100796,32,Fiber optic,Two year,Electronic check,Yes,0,No,No,No,No,No,84.49124832,2565.078976,No
C100797,9,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,No,No,52.81985753,564.8922136,Yes
C100798,14,Fiber optic,One year,Mailed check,Yes,0,Yes,No,No,No,Yes,93.20237503,1339.928628,No
C100799,30,DSL,One year,Credit card (automatic),Yes,1,No,No,No,Yes,No,42.58907903,1297.645092,No
C100800,14,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,No,No,Yes,107.1940498,1365.635224,Yes
C100801,2,None,Two year,Electronic check,Yes,0,No,No,No,No,Yes,27.89452406,87.41172208,No
C100802,10,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,52.72359841,607.9638646,Yes
C100803,10,None,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,Yes,Yes,45.666374,574.2855977,No
C100804,6,None,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,No,28.58862223,215.9115892,No
C100805,16,DSL,Month-to-month,Electronic check,No,0,Yes,Yes,Yes,Yes,No,48.92719574,882.2515175,No
C100806,33,DSL,Two year,Bank transfer (automatic),No,0,No,No,No,Yes,No,44.66959575,1425.213482,No
C100807,31,Fiber optic,One year,Electronic check,Yes,1,No,No,No,Yes,Yes,92.74828185,2797.254098,Yes
C100808,7,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,Yes,106.6196813,688.197307,Yes
C100809,2,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,93.62160146,124.3039559,No
C100810,51,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,94.57630579,4764.471288,Yes
C100811,21,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,Yes,No,No,89.0346197,1966.797656,Yes
C100812,1,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,Yes,65.45426939,-17.21266651,Yes
C100813,30,Fiber optic,Month-to-month,Electronic check,Yes,1,No,No,No,Yes,No,29.28324948,997.6660248,No
C100814,24,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,No,103.7154422,2469.251484,Yes
C100815,9,Fiber optic,One year,Electronic check,Yes,0,No,No,Yes,No,Yes,90.1732043,705.8211227,Yes
C100816,9,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,26.388621,213.555545,No
C100817,6,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,Yes,99.01295122,586.5729931,Yes
C100818,0,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,75.27664757,47.72824076,Yes
C100819,4,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,90.81881932,363.1200621,Yes
C100820,20,Fiber optic,Two year,Electronic check,Yes,0,No,No,No,Yes,No,79.58098023,1530.594505,No
C100821,0,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,Yes,No,69.62400847,-14.12019435,No
C100822,4,None,Two year,Electronic check,Yes,0,No,Yes,No,Yes,No,24.58503172,-4.811619293,No
C100823,6,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,56.63037571,321.5523746,Yes
C100824,9,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,Yes,No,No,Yes,Yes,93.47332944,838.1752381,No
C100825,30,Fiber optic,Month-to-month,Mailed check,Yes,1,Yes,Yes,No,Yes,No,80.5051532,2466.005438,Yes
C100826,4,DSL,Two year,Electronic check,Yes,0,No,No,No,No,No,56.77554257,247.3109726,No
C100827,6,None,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,34.07357455,52.87312655,No
C100828,16,None,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,No,23.10629495,411.4794813,No
C100829,6,Fiber optic,Two year,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,73.583583,482.6927595,No
C100830,3,DSL,Two year,Credit card (automatic),Yes,0,No,No,No,Yes,No,48.75756235,119.2759881,No
C100831,6,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,65.03839881,398.4681463,No
C100832,1,Fiber optic,Two year,Credit card (automatic),No,0,No,Yes,No,Yes,Yes,82.93565769,96.56121772,No
C100833,2,DSL,One year,Electronic check,Yes,0,No,Yes,Yes,Yes,No,42.06912891,158.9238726,No
C100834,8,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,Yes,97.60122081,820.5358214,Yes
C100835,6,None,Month-to-month,Electronic check,No,1,Yes,No,Yes,Yes,No,33.33623522,148.2066676,No
C100836,28,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,Yes,100.5042789,2884.599458,Yes
C100837,5,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,Yes,36.42145371,55.34662989,No
C100838,9,Fiber optic,One year,Electronic check,Yes,0,No,No,No,Yes,Yes,100.6262425,1062.672577,Yes
C100839,12,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,No,No,92.12520643,1079.799204,Yes
C100840,0,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,34.57730906,48.27101963,Yes
C100841,13,Fiber optic,Two year,Electronic check,Yes,0,No,No,Yes,No,No,73.57018348,883.2826389,No
C100842,2,None,Month-to-month,Credit card (automatic),No,0,No,Yes,No,Yes,No,28.23223865,70.81939135,No
C100843,38,DSL,Two year,Electronic check,Yes,0,Yes,Yes,No,No,No,51.66968517,1890.251588,No
C100844,1,DSL,Two year,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,36.14249389,41.60341972,No
C100845,7,Fiber optic,Two year,Electronic check,Yes,0,No,No,No,No,No,20.16239116,107.6577147,No
C100846,0,Fiber optic,One year,Bank transfer (automatic),No,0,No,No,Yes,No,No,78.01137132,40.93751511,No
C100847,69,None,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,23.3351462,1709.507037,No
C100848,10,None,Month-to-month,Electronic check,No,1,No,No,Yes,No,No,26.80081399,308.448025,No
C100849,10,DSL,Month-to-month,Mailed check,No,0,No,No,No,No,Yes,70.78920639,758.7584337,Yes
C100850,0,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,Yes,106.1121244,20.88208282,Yes
C100851,16,Fiber optic,One year,Electronic check,Yes,0,Yes,No,No,No,No,86.81117908,1325.854892,Yes
C100852,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,Yes,102.9681663,129.3755076,Yes
C100853,26,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,Yes,No,No,76.77898204,2114.981644,No
C100854,2,DSL,Two year,Credit card (automatic),Yes,0,Yes,Yes,No,No,No,44.00780553,104.7729835,No
C100855,2,Fiber optic,Month-to-month,Mailed check,No,0,No,No,No,Yes,No,95.86851134,140.668935,Yes
C100856,0,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,No,No,85.95536571,33.28114708,No
C100857,7,DSL,Month-to-month,Electronic check,Yes,1,Yes,No,No,Yes,No,58.62816408,374.6745363,Yes
C100858,9,None,Two year,Bank transfer (automatic),No,0,No,Yes,No,Yes,Yes,17.48666936,88.44889041,No
C100859,0,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,101.183434,91.37825775,Yes
C100860,16,None,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,28.78282472,463.7202915,No
C100861,6,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,62.78948276,537.8658984,Yes
C100862,8,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,73.91489367,583.6812186,Yes
C100863,6,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,No,Yes,Yes,78.42781964,394.7074219,Yes
C100864,6,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,70.55132471,491.4176919,Yes
C100865,9,None,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,No,32.36965643,225.1656936,No
C100866,2,DSL,Two year,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,Yes,54.27125577,74.8326438,No
C100867,2,Fiber optic,Two year,Electronic check,No,0,No,Yes,No,Yes,Yes,78.53491876,176.6985375,Yes
C100868,24,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,Yes,Yes,No,82.52491477,1750.482594,No
C100869,35,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,Yes,104.7996573,3694.387054,Yes
C100870,6,DSL,One year,Bank transfer (automatic),No,0,No,Yes,No,No,Yes,59.45978201,329.3372198,No
C100871,3,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,No,Yes,Yes,Yes,97.90703797,212.8894282,Yes
C100872,12,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,Yes,93.35390475,1139.626931,Yes
C100873,6,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,62.15385813,291.5143446,Yes
C100874,0,None,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,No,Yes,40.53766568,-16.73092491,Yes
C100875,2,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,68.34540902,110.7599508,Yes
C100876,15,Fiber optic,Two year,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,No,76.17332965,1136.335524,No
C100877,12,Fiber optic,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,Yes,100.0244148,1222.052339,Yes
C100878,0,DSL,Two year,Credit card (automatic),No,0,No,Yes,Yes,Yes,Yes,65.7844891,6.023348752,Yes
C100879,5,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,No,25.8770088,30.97648532,No
C100880,3,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,Yes,No,No,Yes,No,83.79065781,215.4155835,Yes
C100881,12,DSL,One year,Credit card (automatic),No,0,No,No,Yes,No,No,54.01187164,651.234284,No
C100882,1,Fiber optic,One year,Bank transfer (automatic),Yes,1,Yes,No,No,Yes,Yes,94.77709821,80.93310235,No
C100883,1,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,Yes,92.6606733,107.7799943,Yes
C100884,19,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,No,Yes,No,70.8721727,1422.243689,No
C100885,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,Yes,92.75051336,225.4164012,Yes
C100886,12,DSL,Two year,Credit card (automatic),Yes,0,Yes,No,No,No,No,43.42872127,572.3880196,No
C100887,4,DSL,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,73.41186183,346.3711805,Yes
C100888,1,None,Two year,Bank transfer (automatic),No,0,Yes,Yes,No,Yes,Yes,19.88858764,37.77135012,No
C100889,2,DSL,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,No,No,53.11972679,84.10512235,Yes
C100890,12,None,One year,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,No,11.6306128,321.5885256,No
C100891,23,DSL,One year,Credit card (automatic),No,0,Yes,Yes,No,Yes,Yes,64.85219786,1643.129099,No
C100892,21,None,Month-to-month,Mailed check,Yes,0,No,Yes,No,Yes,No,35.12646429,725.614394,No
C100893,6,None,Two year,Mailed check,Yes,0,No,No,Yes,No,Yes,73.95832008,408.6728795,No
C100894,13,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,Yes,Yes,No,No,No,78.75279347,1045.07569,Yes
C100895,2,DSL,Month-to-month,Credit card (automatic),No,0,No,Yes,No,No,Yes,66.80870205,107.4401687,Yes
C100896,4,DSL,One year,Credit card (automatic),No,1,No,No,Yes,Yes,Yes,50.93182239,190.3085375,No
C100897,27,DSL,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,No,67.83531154,1811.21348,No
C100898,0,DSL,Month-to-month,Electronic check,No,0,Yes,Yes,Yes,No,No,51.51239488,-49.94367004,No
C100899,1,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,No,No,Yes,No,58.61542677,183.0438595,Yes
C100900,1,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,89.40818093,171.2512112,Yes
C100901,0,Fiber optic,Month-to-month,Mailed check,Yes,0,No,Yes,Yes,No,No,95.06258735,38.73992187,No
C100902,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,100.9732692,115.3250127,Yes
C100903,11,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,Yes,92.85020002,926.6187476,No
C100904,7,Fiber optic,Two year,Credit card (automatic),Yes,0,No,No,Yes,No,No,76.69033921,449.9535803,No
C100905,25,Fiber optic,Two year,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,85.67187345,2287.388918,No
C100906,20,Fiber optic,One year,Credit card (automatic),Yes,0,No,Yes,Yes,No,Yes,89.80623083,1859.993542,No
C100907,4,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,No,No,No,83.63062242,436.0093501,Yes
C100908,3,None,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,34.76443639,68.28377261,Yes
C100909,5,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,No,No,Yes,76.98461473,389.6681366,Yes
C100910,8,DSL,One year,Electronic check,No,0,Yes,No,No,Yes,No,39.41850704,504.1753006,No
C100911,5,Fiber optic,Two year,Bank transfer (automatic),No,0,Yes,No,No,No,Yes,78.05156761,222.3888573,No
C100912,12,DSL,One year,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,No,53.54973092,582.1817214,No
C100913,6,None,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,51.19123875,262.3584319,No
C100914,9,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,Yes,42.2557313,518.571535,No
C100915,6,DSL,One year,Electronic check,No,1,Yes,No,Yes,Yes,Yes,58.84147532,403.7847023,No
C100916,4,DSL,One year,Bank transfer (automatic),No,1,Yes,No,Yes,Yes,No,54.3932624,246.2100552,No
C100917,34,Fiber optic,One year,Mailed check,Yes,0,Yes,No,No,Yes,No,86.77258285,2966.086718,No
C100918,17,Fiber optic,Month-to-month,Electronic check,No,0,Yes,Yes,Yes,No,Yes,104.3391828,1653.517529,Yes
C100919,1,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,No,60.35495078,25.06442318,Yes
C100920,23,Fiber optic,Two year,Bank transfer (automatic),Yes,1,No,No,No,No,No,76.01165284,1756.191528,No
C100921,8,None,One year,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,84.00544372,659.1019702,No
C100922,25,DSL,Month-to-month,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,No,67.16032785,1823.164921,No
C100923,19,DSL,Month-to-month,Mailed check,Yes,0,No,Yes,No,Yes,Yes,70.80200296,1433.988469,No
C100924,6,Fiber optic,Two year,Credit card (automatic),Yes,1,Yes,No,Yes,No,Yes,88.93721357,569.5683517,No
C100925,0,DSL,Two year,Bank transfer (automatic),No,0,Yes,No,No,No,Yes,57.04760332,2.071604708,Yes
C100926,3,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,No,27.58717324,136.8116778,No
C100927,9,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,Yes,No,91.96169453,785.7914891,Yes
C100928,12,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,No,No,No,No,No,100.8527933,1092.359717,Yes
C100929,3,None,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,34.32989755,106.1430191,No
C100930,2,None,One year,Mailed check,Yes,0,Yes,No,No,Yes,No,16.38436504,-25.25739123,No
C100931,20,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,No,No,No,No,Yes,94.48783234,1994.468397,Yes
C100932,49,DSL,One year,Credit card (automatic),No,0,Yes,No,No,No,No,50.60664735,2569.92776,No
C100933,8,Fiber optic,One year,Electronic check,Yes,0,No,Yes,No,No,No,83.76719555,623.5903108,Yes
C100934,2,Fiber optic,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,Yes,91.83301093,188.9422954,Yes
C100935,2,DSL,Month-to-month,Credit card (automatic),No,0,Yes,Yes,No,Yes,No,64.78175564,290.6400835,Yes
C100936,0,None,Month-to-month,Electronic check,No,0,Yes,No,Yes,No,Yes,33.49807615,-39.82427279,No
